TIME ,ID ,POS_X ,POS_Y, TAR_X, TAR_Y, AGENT_RADIUS, COLOR_R, COLOR_G, COLOR_B 
14,2,-4.17988,6.14369,5.87785,-8.09017,0.25,1,0.6,0
14,3,-6.90076,5.10265,8.09017,-5.87785,0.25,1,0.9,0
14,4,-8.56007,2.59416,9.51057,-3.09017,0.25,0.8,1,0
14,5,-8.69012,-0.381141,10,1.03428e-12,0.25,0.5,1,0
14,6,-7.25112,-2.81245,9.51057,3.09017,0.25,0.2,1,0
14,7,-6.04901,-5.01133,8.09017,5.87785,0.25,0,1,0.1
14,8,-4.24487,-6.83777,5.87785,8.09017,0.25,0,1,0.4
14,9,-2.0264,-7.16058,3.09017,9.51057,0.25,0,1,0.7
14,10,0.590745,-7.93575,-2.06857e-12,10,0.25,0,1,1
14,11,2.93778,-9.04154,-3.09017,9.51057,0.25,0,0.7,1
14,12,5.40562,-7.46154,-5.87785,8.09017,0.25,0,0.4,1
14,13,6.83655,-3.85618,-8.09017,5.87785,0.25,0,0.1,1
14,14,7.50143,-1.75543,-9.51057,3.09017,0.25,0.2,0,1
14,15,7.46648,0.706377,-10,-3.10196e-12,0.25,0.5,0,1
14,16,8.60055,2.81812,-9.51057,-3.09017,0.25,0.8,0,1
14,17,7.24432,5.40277,-8.09017,-5.87785,0.25,1,0,0.9
14,18,4.14785,5.89024,-5.87785,-8.09017,0.25,1,0,0.6
14,19,2.63156,8.16858,-3.09017,-9.51057,0.25,1,0,0.3
15,0,-0.143172,8.18959,0,-10,0.25,1,0,0
15,1,-1.67889,7.06951,3.09017,-9.51057,0.25,1,0.3,0
15,2,-4.13717,5.95959,5.87785,-8.09017,0.25,1,0.6,0
15,3,-6.77692,5.01018,8.09017,-5.87785,0.25,1,0.9,0
15,4,-8.4833,2.58831,9.51057,-3.09017,0.25,0.8,1,0
15,5,-8.57018,-0.387066,10,1.03428e-12,0.25,0.5,1,0
15,6,-7.08767,-2.77828,9.51057,3.09017,0.25,0.2,1,0
15,7,-5.89432,-4.91997,8.09017,5.87785,0.25,0,1,0.1
15,8,-4.14045,-6.76009,5.87785,8.09017,0.25,0,1,0.4
15,9,-1.95939,-6.98098,3.09017,9.51057,0.25,0,1,0.7
15,10,0.652853,-7.77439,-2.06857e-12,10,0.25,0,1,1
15,11,2.91624,-8.97525,-3.09017,9.51057,0.25,0,0.7,1
15,12,5.38459,-7.43275,-5.87785,8.09017,0.25,0,0.4,1
15,13,6.70989,-3.72611,-8.09017,5.87785,0.25,0,0.1,1
15,14,7.34214,-1.66555,-9.51057,3.09017,0.25,0.2,0,1
15,15,7.28472,0.754524,-10,-3.10196e-12,0.25,0.5,0,1
15,16,8.47364,2.7814,-9.51057,-3.09017,0.25,0.8,0,1
15,17,7.18271,5.35746,-8.09017,-5.87785,0.25,1,0,0.9
15,18,4.0189,5.73782,-5.87785,-8.09017,0.25,1,0,0.6
15,19,2.60428,8.08797,-3.09017,-9.51057,0.25,1,0,0.3
16,0,-0.20797,8.04472,0,-10,0.25,1,0,0
16,1,-1.66426,6.90312,3.09017,-9.51057,0.25,1,0.3,0
16,2,-4.08712,5.77762,5.87785,-8.09017,0.25,1,0.6,0
16,3,-6.64933,4.91515,8.09017,-5.87785,0.25,1,0.9,0
16,4,-8.39512,2.57703,9.51057,-3.09017,0.25,0.8,1,0
16,5,-8.44224,-0.391982,10,1.03428e-12,0.25,0.5,1,0
16,6,-6.9217,-2.74087,9.51057,3.09017,0.25,0.2,1,0
16,7,-5.73928,-4.82552,8.09017,5.87785,0.25,0,1,0.1
16,8,-4.0353,-6.6736,5.87785,8.09017,0.25,0,1,0.4
16,9,-1.89323,-6.80022,3.09017,9.51057,0.25,0,1,0.7
16,10,0.708016,-7.60917,-2.06857e-12,10,0.25,0,1,1
16,11,2.91512,-8.97183,-3.09017,9.51057,0.25,0,0.7,1
16,12,5.35392,-7.39065,-5.87785,8.09017,0.25,0,0.4,1
16,13,6.57912,-3.59817,-8.09017,5.87785,0.25,0,0.1,1
16,14,7.17953,-1.57922,-9.51057,3.09017,0.25,0.2,0,1
16,15,7.10115,0.796983,-10,-3.10196e-12,0.25,0.5,0,1
16,16,8.34041,2.74214,-9.51057,-3.09017,0.25,0.8,0,1
16,17,7.17631,5.35274,-8.09017,-5.87785,0.25,1,0,0.9
16,18,3.8912,5.58437,-5.87785,-8.09017,0.25,1,0,0.6
16,19,2.57358,7.9964,-3.09017,-9.51057,0.25,1,0,0.3
17,0,-0.266057,7.89435,0,-10,0.25,1,0,0
17,1,-1.64553,6.73415,3.09017,-9.51057,0.25,1,0.3,0
17,2,-4.03041,5.5976,5.87785,-8.09017,0.25,1,0.6,0
17,3,-6.51837,4.8178,8.09017,-5.87785,0.25,1,0.9,0
17,4,-8.2967,2.56084,9.51057,-3.09017,0.25,0.8,1,0
17,5,-8.3071,-0.395981,10,1.03428e-12,0.25,0.5,1,0
17,6,-6.76508,-2.80901,9.51057,3.09017,0.25,0.2,1,0
17,7,-5.57569,-4.745,8.09017,5.87785,0.25,0,1,0.1
17,8,-3.92951,-6.57916,5.87785,8.09017,0.25,0,1,0.4
17,9,-1.82457,-6.62199,3.09017,9.51057,0.25,0,1,0.7
17,10,0.75686,-7.4405,-2.06857e-12,10,0.25,0,1,1
17,11,2.90794,-8.94972,-3.09017,9.51057,0.25,0,0.7,1
17,12,5.31456,-7.33657,-5.87785,8.09017,0.25,0,0.4,1
17,13,6.44325,-3.47365,-8.09017,5.87785,0.25,0,0.1,1
17,14,7.02077,-1.48369,-9.51057,3.09017,0.25,0.2,0,1
17,15,6.91596,0.834265,-10,-3.10196e-12,0.25,0.5,0,1
17,16,8.20149,2.70059,-9.51057,-3.09017,0.25,0.8,0,1
17,17,7.15443,5.33665,-8.09017,-5.87785,0.25,1,0,0.9
17,18,3.76465,5.43,-5.87785,-8.09017,0.25,1,0,0.6
17,19,2.54125,7.90085,-3.09017,-9.51057,0.25,1,0,0.3
18,0,-0.318038,7.73901,0,-10,0.25,1,0,0
18,1,-1.62884,6.57263,3.09017,-9.51057,0.25,1,0.3,0
